entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P38_ABBOTT_Tony_7_16,ABBOTT_Tony,P38_ABBOTT_Tony,"4 Mar 16 - Melbourne to Hobart",2016-03-04,Melbourne,Hobart,549.09,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_17,ABBOTT_Tony,P38_ABBOTT_Tony,"5 Mar 16 - Launceston to Sydney",2016-03-05,Launceston,Sydney,0.00,,,,P38_ABBOTT_Tony_7_16,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_18,ABBOTT_Tony,P38_ABBOTT_Tony,"8 Mar 16 - Sydney to Canberra",2016-03-08,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_19,ABBOTT_Tony,P38_ABBOTT_Tony,"9 Mar 16 - Canberra to Brisbane",2016-03-09,Canberra,Brisbane,798.76,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_20,ABBOTT_Tony,P38_ABBOTT_Tony,"10 Mar 16 - Brisbane to Sydney",2016-03-10,Brisbane,Sydney,781.48,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_21,ABBOTT_Tony,P38_ABBOTT_Tony,"13 Mar 16 - Sydney to Melbourne",2016-03-13,Sydney,Melbourne,698.76,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_22,ABBOTT_Tony,P38_ABBOTT_Tony,"15 Mar 16 - Melbourne to Canberra",2016-03-15,Melbourne,Canberra,217.51,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_23,ABBOTT_Tony,P38_ABBOTT_Tony,"17 Mar 16 - Canberra to Sydney",2016-03-17,Canberra,Sydney,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_24,ABBOTT_Tony,P38_ABBOTT_Tony,"2 Apr 16 - Sydney to Canberra",2016-04-02,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_25,ABBOTT_Tony,P38_ABBOTT_Tony,"11 Apr 16 - Sydney to Canberra",2016-04-11,Sydney,Canberra,598.39,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_26,ABBOTT_Tony,P38_ABBOTT_Tony,"12 Apr 16 - Canberra to Sydney",2016-04-12,Canberra,Sydney,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_27,ABBOTT_Tony,P38_ABBOTT_Tony,"18 Apr 16 - Sydney to Canberra",2016-04-18,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_28,ABBOTT_Tony,P38_ABBOTT_Tony,"21 Apr 16 - Canberra to Sydney",2016-04-21,Canberra,Sydney,598.39,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_29,ABBOTT_Tony,P38_ABBOTT_Tony,"29 Apr 16 - Sydney to Brisbane",2016-04-29,Sydney,Brisbane,781.48,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_3,ABBOTT_Tony,P38_ABBOTT_Tony,"18 Jan 16 - Sydney to Canberra",2016-01-18,Sydney,Canberra,327.02,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_30,ABBOTT_Tony,P38_ABBOTT_Tony,"1 May 16 - Brisbane to Sydney",2016-05-01,Brisbane,Sydney,781.48,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_31,ABBOTT_Tony,P38_ABBOTT_Tony,"2 May 16 - Sydney to Canberra",2016-05-02,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_32,ABBOTT_Tony,P38_ABBOTT_Tony,"6 May 16 - Canberra to Melbourne",2016-05-06,Canberra,Melbourne,686.29,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_33,ABBOTT_Tony,P38_ABBOTT_Tony,"8 May 16 - Melbourne to Sydney",2016-05-08,Melbourne,Sydney,780.82,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_34,ABBOTT_Tony,P38_ABBOTT_Tony,"9 May 16 - Sydney to Melbourne",2016-05-09,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_35,ABBOTT_Tony,P38_ABBOTT_Tony,"10 May 16 - Melbourne to Sydney",2016-05-10,Melbourne,Sydney,780.82,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_36,ABBOTT_Tony,P38_ABBOTT_Tony,"11 May 16 - Sydney to Brisbane",2016-05-11,Sydney,Brisbane,781.48,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_37,ABBOTT_Tony,P38_ABBOTT_Tony,"12 May 16 - Brisbane to Mackay",2016-05-12,Brisbane,Mackay,421.00,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_38,ABBOTT_Tony,P38_ABBOTT_Tony,"13 May 16 - Mackay to Brisbane",2016-05-13,Mackay,Brisbane,421.00,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_39,ABBOTT_Tony,P38_ABBOTT_Tony,"13 May 16 - Brisbane to Sydney",2016-05-13,Brisbane,Sydney,781.48,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_4,ABBOTT_Tony,P38_ABBOTT_Tony,"20 Jan 16 - Canberra to Sydney",2016-01-20,Canberra,Sydney,327.02,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_40,ABBOTT_Tony,P38_ABBOTT_Tony,"16 May 16 - Sydney to Melbourne",2016-05-16,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_5,ABBOTT_Tony,P38_ABBOTT_Tony,"26 Jan 16 - Canberra to Sydney",2016-01-26,Canberra,Sydney,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_6,ABBOTT_Tony,P38_ABBOTT_Tony,"2 Feb 16 - Sydney to Canberra",2016-02-02,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_7,ABBOTT_Tony,P38_ABBOTT_Tony,"4 Feb 16 - Canberra to Sydney",2016-02-04,Canberra,Sydney,598.39,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_8,ABBOTT_Tony,P38_ABBOTT_Tony,"8 Feb 16 - Sydney to Canberra",2016-02-08,Sydney,Canberra,328.20,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_7_9,ABBOTT_Tony,P38_ABBOTT_Tony,"11 Feb 16 - Canberra to Sydney",2016-02-11,Canberra,Sydney,598.39,,,,,P38_ABBOTT_Tony.pdf,7
P38_ABBOTT_Tony_8_10,ABBOTT_Tony,P38_ABBOTT_Tony,"25 May 16 - Perth to Sydney",2016-05-25,Perth,Sydney,1824.13,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_11,ABBOTT_Tony,P38_ABBOTT_Tony,"30 May 16 - Sydney to Melbourne",2016-05-30,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_12,ABBOTT_Tony,P38_ABBOTT_Tony,"31 May 16 - Melbourne to Maroochydore",2016-05-31,Melbourne,Maroochydore,317.27,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_13,ABBOTT_Tony,P38_ABBOTT_Tony,"1 Jun 16 - Maroochydore to Sydney",2016-06-01,Maroochydore,Sydney,244.55,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_14,ABBOTT_Tony,P38_ABBOTT_Tony,"2 Jun 16 - Canberra to Sydney",2016-06-02,Canberra,Sydney,328.20,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_15,ABBOTT_Tony,P38_ABBOTT_Tony,"6 Jun 16 - Sydney to Melbourne",2016-06-06,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_16,ABBOTT_Tony,P38_ABBOTT_Tony,"7 Jun 16 - Melbourne to Darwin",2016-06-07,Melbourne,Darwin,1534.12,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_17,ABBOTT_Tony,P38_ABBOTT_Tony,"8 Jun 16 - Darwin to Perth",2016-06-08,Darwin,Perth,1439.42,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_18,ABBOTT_Tony,P38_ABBOTT_Tony,"9 Jun 16 - Perth to Melbourne",2016-06-09,Perth,Melbourne,1946.75,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_19,ABBOTT_Tony,P38_ABBOTT_Tony,"9 Jun 16 - Melbourne to Canberra",2016-06-09,Melbourne,Canberra,686.29,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_20,ABBOTT_Tony,P38_ABBOTT_Tony,"10 Jun 16 - Canberra to Sydney",2016-06-10,Canberra,Sydney,598.39,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_21,ABBOTT_Tony,P38_ABBOTT_Tony,"10 Jun 16 - Sydney to Brisbane",2016-06-10,Sydney,Brisbane,781.48,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_22,ABBOTT_Tony,P38_ABBOTT_Tony,"10 Jun 16 - Brisbane to Sydney",2016-06-10,Brisbane,Sydney,698.67,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_23,ABBOTT_Tony,P38_ABBOTT_Tony,"13 Jun 16 - Sydney to Melbourne",2016-06-13,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_24,ABBOTT_Tony,P38_ABBOTT_Tony,"14 Jun 16 - Melbourne to Brisbane",2016-06-14,Melbourne,Brisbane,1094.38,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_25,ABBOTT_Tony,P38_ABBOTT_Tony,"15 Jun 16 - Brisbane to Adelaide",2016-06-15,Brisbane,Adelaide,1163.87,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_26,ABBOTT_Tony,P38_ABBOTT_Tony,"16 Jun 16 - Adelaide to Canberra",2016-06-16,Adelaide,Canberra,858.05,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_27,ABBOTT_Tony,P38_ABBOTT_Tony,"16 Jun 16 - Canberra to Sydney",2016-06-16,Canberra,Sydney,121.30,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_28,ABBOTT_Tony,P38_ABBOTT_Tony,"21 Jun 16 - Sydney to Taree",2016-06-21,Sydney,Taree,406.50,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_3,ABBOTT_Tony,P38_ABBOTT_Tony,"17 May 16 - Melbourne to Canberra",2016-05-17,Melbourne,Canberra,686.29,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_4,ABBOTT_Tony,P38_ABBOTT_Tony,"18 May 16 - Canberra to Sydney",2016-05-18,Canberra,Sydney,328.20,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_5,ABBOTT_Tony,P38_ABBOTT_Tony,"19 May 16 - Sydney to Dubbo",2016-05-19,Sydney,Dubbo,311.48,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_6,ABBOTT_Tony,P38_ABBOTT_Tony,"20 May 16 - Dubbo to Sydney",2016-05-20,Dubbo,Sydney,311.48,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_7,ABBOTT_Tony,P38_ABBOTT_Tony,"23 May 16 - Sydney to Melbourne",2016-05-23,Sydney,Melbourne,780.82,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_8,ABBOTT_Tony,P38_ABBOTT_Tony,"24 May 16 - Melbourne to Sydney",2016-05-24,Melbourne,Sydney,780.82,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABBOTT_Tony_8_9,ABBOTT_Tony,P38_ABBOTT_Tony,"25 May 16 - Sydney to Perth",2016-05-25,Sydney,Perth,1941.35,,,,,P38_ABBOTT_Tony.pdf,8
P38_ABETZ_Eric_17_3,ABETZ_Eric,P38_ABETZ_Eric,"14 Nov 15 - Hobart to Sydney",2015-11-14,Hobart,Sydney,45.45,21,,,,P38_ABETZ_Eric.pdf,17
P38_ABETZ_Eric_17_4,ABETZ_Eric,P38_ABETZ_Eric,"8 Dec 15 - Sydney to Hobart",2015-12-08,Sydney,Hobart,277.28,,,,,P38_ABETZ_Eric.pdf,17
P38_ABETZ_Eric_6_10,ABETZ_Eric,P38_ABETZ_Eric,"4 Mar 16 - Melbourne to Hobart",2016-03-04,Melbourne,Hobart,314.09,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_11,ABETZ_Eric,P38_ABETZ_Eric,"5 Mar 16 - Hobart to Melbourne",2016-03-05,Hobart,Melbourne,634.18,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_12,ABETZ_Eric,P38_ABETZ_Eric,"5 Mar 16 - Melbourne to Hobart",2016-03-05,Melbourne,Hobart,634.18,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_13,ABETZ_Eric,P38_ABETZ_Eric,"15 Mar 16 - Hobart to Sydney",2016-03-15,Hobart,Sydney,452.89,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_14,ABETZ_Eric,P38_ABETZ_Eric,"15 Mar 16 - Sydney to Canberra",2016-03-15,Sydney,Canberra,0.00,,,,P38_ABETZ_Eric_6_13,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_15,ABETZ_Eric,P38_ABETZ_Eric,"17 Mar 16 - Canberra to Sydney",2016-03-17,Canberra,Sydney,821.33,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_16,ABETZ_Eric,P38_ABETZ_Eric,"17 Mar 16 - Sydney to Hobart",2016-03-17,Sydney,Hobart,0.00,,,,P38_ABETZ_Eric_6_15,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_17,ABETZ_Eric,P38_ABETZ_Eric,"12 Apr 16 - Hobart to Melbourne",2016-04-12,Hobart,Melbourne,473.71,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_18,ABETZ_Eric,P38_ABETZ_Eric,"12 Apr 16 - Melbourne to Hobart",2016-04-12,Melbourne,Hobart,634.18,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_19,ABETZ_Eric,P38_ABETZ_Eric,"13 Apr 16 - Hobart to Melbourne",2016-04-13,Hobart,Melbourne,1013.64,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_20,ABETZ_Eric,P38_ABETZ_Eric,"13 Apr 16 - Melbourne to Brisbane",2016-04-13,Melbourne,Brisbane,0.00,,,,P38_ABETZ_Eric_6_19,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_21,ABETZ_Eric,P38_ABETZ_Eric,"14 Apr 16 - Brisbane to Melbourne",2016-04-14,Brisbane,Melbourne,1019.47,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_22,ABETZ_Eric,P38_ABETZ_Eric,"14 Apr 16 - Melbourne to Hobart",2016-04-14,Melbourne,Hobart,0.00,,,,P38_ABETZ_Eric_6_21,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_23,ABETZ_Eric,P38_ABETZ_Eric,"17 Apr 16 - Hobart to Melbourne",2016-04-17,Hobart,Melbourne,749.98,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_24,ABETZ_Eric,P38_ABETZ_Eric,"17 Apr 16 - Melbourne to Canberra",2016-04-17,Melbourne,Canberra,0.00,,,,P38_ABETZ_Eric_6_23,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_25,ABETZ_Eric,P38_ABETZ_Eric,"19 Apr 16 - Canberra to Melbourne",2016-04-19,Canberra,Melbourne,831.88,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_26,ABETZ_Eric,P38_ABETZ_Eric,"19 Apr 16 - Melbourne to Hobart",2016-04-19,Melbourne,Hobart,0.00,,,,P38_ABETZ_Eric_6_25,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_27,ABETZ_Eric,P38_ABETZ_Eric,"2 May 16 - Hobart to Sydney",2016-05-02,Hobart,Sydney,955.84,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_28,ABETZ_Eric,P38_ABETZ_Eric,"2 May 16 - Sydney to Canberra",2016-05-02,Sydney,Canberra,0.00,,,,P38_ABETZ_Eric_6_27,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_29,ABETZ_Eric,P38_ABETZ_Eric,"4 May 16 - Canberra to Melbourne",2016-05-04,Canberra,Melbourne,730.68,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_3,ABETZ_Eric,P38_ABETZ_Eric,"22 Feb 16 - Hobart to Melbourne",2016-02-22,Hobart,Melbourne,725.86,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_30,ABETZ_Eric,P38_ABETZ_Eric,"4 May 16 - Melbourne to Hobart",2016-05-04,Melbourne,Hobart,0.00,,,,P38_ABETZ_Eric_6_29,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_4,ABETZ_Eric,P38_ABETZ_Eric,"22 Feb 16 - Melbourne to Canberra",2016-02-22,Melbourne,Canberra,0.00,,,,P38_ABETZ_Eric_6_3,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_5,ABETZ_Eric,P38_ABETZ_Eric,"25 Feb 16 - Canberra to Melbourne",2016-02-25,Canberra,Melbourne,788.21,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_6,ABETZ_Eric,P38_ABETZ_Eric,"25 Feb 16 - Melbourne to Hobart",2016-02-25,Melbourne,Hobart,0.00,,,,P38_ABETZ_Eric_6_5,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_7,ABETZ_Eric,P38_ABETZ_Eric,"29 Feb 16 - Hobart to Melbourne",2016-02-29,Hobart,Melbourne,725.86,,,,,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_8,ABETZ_Eric,P38_ABETZ_Eric,"29 Feb 16 - Melbourne to Canberra",2016-02-29,Melbourne,Canberra,0.00,,,,P38_ABETZ_Eric_6_7,P38_ABETZ_Eric.pdf,6
P38_ABETZ_Eric_6_9,ABETZ_Eric,P38_ABETZ_Eric,"3 Mar 16 - Canberra to Melbourne",2016-03-03,Canberra,Melbourne,765.33,,,,,P38_ABETZ_Eric.pdf,6
P38_ALBANESE_Anthony_23_3,ALBANESE_Anthony,P38_ALBANESE_Anthony,"11 Dec 15 - Sydney to Melbourne",2015-12-11,Sydney,Melbourne,745.89,,,,,P38_ALBANESE_Anthony.pdf,23
P38_ALBANESE_Anthony_23_4,ALBANESE_Anthony,P38_ALBANESE_Anthony,"11 Dec 15 - Melbourne to Sydney",2015-12-11,Melbourne,Sydney,745.89,,,,,P38_ALBANESE_Anthony.pdf,23
P38_ALBANESE_Anthony_23_5,ALBANESE_Anthony,P38_ALBANESE_Anthony,"21 Dec 15 - Sydney to Adelaide",2015-12-21,Sydney,Adelaide,904.02,,,,,P38_ALBANESE_Anthony.pdf,23
P38_ALBANESE_Anthony_23_6,ALBANESE_Anthony,P38_ALBANESE_Anthony,"21 Dec 15 - Adelaide to Sydney",2015-12-21,Adelaide,Sydney,904.02,,,,,P38_ALBANESE_Anthony.pdf,23
P38_ALBANESE_Anthony_6_10,ALBANESE_Anthony,P38_ALBANESE_Anthony,"6 Feb 16 - Melbourne to Sydney",2016-02-06,Melbourne,Sydney,780.82,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_11,ALBANESE_Anthony,P38_ALBANESE_Anthony,"8 Feb 16 - Sydney to Canberra",2016-02-08,Sydney,Canberra,598.39,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_12,ALBANESE_Anthony,P38_ALBANESE_Anthony,"11 Feb 16 - Canberra to Sydney",2016-02-11,Canberra,Sydney,103.74,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_13,ALBANESE_Anthony,P38_ALBANESE_Anthony,"16 Feb 16 - Sydney to Coffs Harbour",2016-02-16,Sydney,"Coffs Harbour",397.58,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_14,ALBANESE_Anthony,P38_ALBANESE_Anthony,"16 Feb 16 - Coffs Harbour to Sydney",2016-02-16,"Coffs Harbour",Sydney,190.45,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_15,ALBANESE_Anthony,P38_ALBANESE_Anthony,"21 Feb 16 - Sydney to Canberra",2016-02-21,Sydney,Canberra,103.74,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_16,ALBANESE_Anthony,P38_ALBANESE_Anthony,"25 Feb 16 - Canberra to Sydney",2016-02-25,Canberra,Sydney,526.99,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_17,ALBANESE_Anthony,P38_ALBANESE_Anthony,"28 Feb 16 - Sydney to Canberra",2016-02-28,Sydney,Canberra,598.39,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_18,ALBANESE_Anthony,P38_ALBANESE_Anthony,"3 Mar 16 - Canberra to Sydney",2016-03-03,Canberra,Sydney,328.20,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_19,ALBANESE_Anthony,P38_ALBANESE_Anthony,"4 Mar 16 - Sydney to Coolangatta",2016-03-04,Sydney,Coolangatta,545.38,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_20,ALBANESE_Anthony,P38_ALBANESE_Anthony,"4 Mar 16 - Coolangatta to Sydney",2016-03-04,Coolangatta,Sydney,617.99,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_21,ALBANESE_Anthony,P38_ALBANESE_Anthony,"15 Mar 16 - Sydney to Canberra",2016-03-15,Sydney,Canberra,103.74,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_22,ALBANESE_Anthony,P38_ALBANESE_Anthony,"17 Mar 16 - Canberra to Sydney",2016-03-17,Canberra,Sydney,598.39,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_23,ALBANESE_Anthony,P38_ALBANESE_Anthony,"18 Mar 16 - Sydney to Canberra",2016-03-18,Sydney,Canberra,598.39,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_24,ALBANESE_Anthony,P38_ALBANESE_Anthony,"18 Mar 16 - Canberra to Sydney",2016-03-18,Canberra,Sydney,158.34,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_25,ALBANESE_Anthony,P38_ALBANESE_Anthony,"22 Mar 16 - Sydney to Melbourne",2016-03-22,Sydney,Melbourne,1098.01,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_26,ALBANESE_Anthony,P38_ALBANESE_Anthony,"22 Mar 16 - Melbourne to Devonport",2016-03-22,Melbourne,Devonport,0.00,,,,P38_ALBANESE_Anthony_6_25,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_27,ALBANESE_Anthony,P38_ALBANESE_Anthony,"23 Mar 16 - Devonport to Melbourne",2016-03-23,Devonport,Melbourne,322.72,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_28,ALBANESE_Anthony,P38_ALBANESE_Anthony,"24 Mar 16 - Melbourne to Sydney",2016-03-24,Melbourne,Sydney,780.82,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_29,ALBANESE_Anthony,P38_ALBANESE_Anthony,"29 Mar 16 - Sydney to Melbourne",2016-03-29,Sydney,Melbourne,780.82,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_3,ALBANESE_Anthony,P38_ALBANESE_Anthony,"4 Jan 16 - Sydney to Canberra",2016-01-04,Sydney,Canberra,327.02,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_30,ALBANESE_Anthony,P38_ALBANESE_Anthony,"29 Mar 16 - Melbourne to Sydney",2016-03-29,Melbourne,Sydney,780.82,,,,,P38_ALBANESE_Anthony.pdf,6
P38_ALBANESE_Anthony_6_31,ALBANESE_Anthony,P38_ALBANESE_Anthony,"3 Apr 16 - Sydney to Brisbane",2016-04-03,Sydney,Brisbane,946.22,,,,,P38_ALBANESE_Anthony.pdf,6
