entry_id,parl_id,source_id,details,flight_date,origin,destination,amount,superscript,adjustment,notes,linked_entry,source_pdf,source_pagenum
P37_ABBOTT_Tony_8_6,ABBOTT_Tony,P37_ABBOTT_Tony,"30 Sep 15 - Canberra to Melbourne",2015-09-30,Canberra,Melbourne,654.68,,,,,P37_ABBOTT_Tony.pdf,8
P37_ABBOTT_Tony_8_7,ABBOTT_Tony,P37_ABBOTT_Tony,"2 Oct 15 - Melbourne to Sydney",2015-10-02,Melbourne,Sydney,719.29,,,,,P37_ABBOTT_Tony.pdf,8
P37_ABBOTT_Tony_8_8,ABBOTT_Tony,P37_ABBOTT_Tony,"12 Oct 15 - Sydney to Canberra",2015-10-12,Sydney,Canberra,322.18,,,,,P37_ABBOTT_Tony.pdf,8
P37_ABBOTT_Tony_8_9,ABBOTT_Tony,P37_ABBOTT_Tony,"16 Oct 15 - Canberra to Sydney",2015-10-16,Canberra,Sydney,562.53,,,,,P37_ABBOTT_Tony.pdf,8
P37_ABETZ_Eric_21_3,ABETZ_Eric,P37_ABETZ_Eric,"6 May 15 - Melbourne to Launceston",2015-05-06,Melbourne,Launceston,-226.36,,,Refund,,P37_ABETZ_Eric.pdf,21
P37_ABETZ_Eric_6_10,ABETZ_Eric,P37_ABETZ_Eric,"30 Jul 15 - Hobart to Melbourne",2015-07-30,Hobart,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_11,ABETZ_Eric,P37_ABETZ_Eric,"30 Jul 15 - Melbourne to Canberra",2015-07-30,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_6_10,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_12,ABETZ_Eric,P37_ABETZ_Eric,"31 Jul 15 - Canberra to Melbourne",2015-07-31,Canberra,Melbourne,765.12,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_13,ABETZ_Eric,P37_ABETZ_Eric,"31 Jul 15 - Melbourne to Hobart",2015-07-31,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_12,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_14,ABETZ_Eric,P37_ABETZ_Eric,"3 Aug 15 - Hobart to Melbourne",2015-08-03,Hobart,Melbourne,831.10,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_15,ABETZ_Eric,P37_ABETZ_Eric,"3 Aug 15 - Melbourne to Adelaide",2015-08-03,Melbourne,Adelaide,0.00,,,,P37_ABETZ_Eric_6_14,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_16,ABETZ_Eric,P37_ABETZ_Eric,"4 Aug 15 - Adelaide to Melbourne",2015-08-04,Adelaide,Melbourne,831.10,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_17,ABETZ_Eric,P37_ABETZ_Eric,"4 Aug 15 - Melbourne to Hobart",2015-08-04,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_16,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_18,ABETZ_Eric,P37_ABETZ_Eric,"9 Aug 15 - Hobart to Melbourne",2015-08-09,Hobart,Melbourne,765.42,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_19,ABETZ_Eric,P37_ABETZ_Eric,"9 Aug 15 - Melbourne to Canberra",2015-08-09,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_6_18,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_20,ABETZ_Eric,P37_ABETZ_Eric,"13 Aug 15 - Canberra to Melbourne",2015-08-13,Canberra,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_21,ABETZ_Eric,P37_ABETZ_Eric,"13 Aug 15 - Melbourne to Hobart",2015-08-13,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_20,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_22,ABETZ_Eric,P37_ABETZ_Eric,"16 Aug 15 - Hobart to Melbourne",2015-08-16,Hobart,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_23,ABETZ_Eric,P37_ABETZ_Eric,"16 Aug 15 - Melbourne to Canberra",2015-08-16,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_6_22,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_24,ABETZ_Eric,P37_ABETZ_Eric,"20 Aug 15 - Canberra to Melbourne",2015-08-20,Canberra,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_25,ABETZ_Eric,P37_ABETZ_Eric,"20 Aug 15 - Melbourne to Hobart",2015-08-20,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_24,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_26,ABETZ_Eric,P37_ABETZ_Eric,"26 Aug 15 - Hobart to Melbourne",2015-08-26,Hobart,Melbourne,596.00,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_27,ABETZ_Eric,P37_ABETZ_Eric,"26 Aug 15 - Melbourne to Hobart",2015-08-26,Melbourne,Hobart,671.68,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_28,ABETZ_Eric,P37_ABETZ_Eric,"27 Aug 15 - Hobart to Melbourne",2015-08-27,Hobart,Melbourne,748.54,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_29,ABETZ_Eric,P37_ABETZ_Eric,"27 Aug 15 - Melbourne to Sydney",2015-08-27,Melbourne,Sydney,0.00,,,,P37_ABETZ_Eric_6_28,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_3,ABETZ_Eric,P37_ABETZ_Eric,"13 Jul 15 - Hobart to Melbourne",2015-07-13,Hobart,Melbourne,748.54,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_30,ABETZ_Eric,P37_ABETZ_Eric,"27 Aug 15 - Sydney to Melbourne",2015-08-27,Sydney,Melbourne,719.29,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_31,ABETZ_Eric,P37_ABETZ_Eric,"27 Aug 15 - Melbourne to Hobart",2015-08-27,Melbourne,Hobart,383.09,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_32,ABETZ_Eric,P37_ABETZ_Eric,"1 Sep 15 - Hobart to Melbourne",2015-09-01,Hobart,Melbourne,705.50,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_33,ABETZ_Eric,P37_ABETZ_Eric,"1 Sep 15 - Melbourne to Canberra",2015-09-01,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_6_32,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_34,ABETZ_Eric,P37_ABETZ_Eric,"1 Sep 15 - Canberra to Sydney",2015-09-01,Canberra,Sydney,0.00,,,,P37_ABETZ_Eric_6_32,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_35,ABETZ_Eric,P37_ABETZ_Eric,"2 Sep 15 - Canberra to Melbourne",2015-09-02,Canberra,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_36,ABETZ_Eric,P37_ABETZ_Eric,"2 Sep 15 - Melbourne to Hobart",2015-09-02,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_35,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_37,ABETZ_Eric,P37_ABETZ_Eric,"3 Sep 15 - Hobart to Melbourne",2015-09-03,Hobart,Melbourne,671.68,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_38,ABETZ_Eric,P37_ABETZ_Eric,"3 Sep 15 - Melbourne to Hobart",2015-09-03,Melbourne,Hobart,286.36,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_39,ABETZ_Eric,P37_ABETZ_Eric,"8 Sep 15 - Hobart to Melbourne",2015-09-08,Hobart,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_4,ABETZ_Eric,P37_ABETZ_Eric,"13 Jul 15 - Melbourne to Sydney",2015-07-13,Melbourne,Sydney,0.00,,,,P37_ABETZ_Eric_6_3,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_40,ABETZ_Eric,P37_ABETZ_Eric,"8 Sep 15 - Melbourne to Canberra",2015-09-08,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_6_39,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_5,ABETZ_Eric,P37_ABETZ_Eric,"13 Jul 15 - Sydney to Canberra",2015-07-13,Sydney,Canberra,562.53,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_6,ABETZ_Eric,P37_ABETZ_Eric,"14 Jul 15 - Canberra to Melbourne",2015-07-14,Canberra,Melbourne,765.12,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_7,ABETZ_Eric,P37_ABETZ_Eric,"14 Jul 15 - Melbourne to Hobart",2015-07-14,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_6_6,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_8,ABETZ_Eric,P37_ABETZ_Eric,"15 Jul 15 - Hobart to Melbourne",2015-07-15,Hobart,Melbourne,596.00,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_6_9,ABETZ_Eric,P37_ABETZ_Eric,"15 Jul 15 - Melbourne to Hobart",2015-07-15,Melbourne,Hobart,670.96,,,,,P37_ABETZ_Eric.pdf,6
P37_ABETZ_Eric_7_10,ABETZ_Eric,P37_ABETZ_Eric,"22 Sep 15 - Melbourne to Canberra",2015-09-22,Melbourne,Canberra,0.00,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_11,ABETZ_Eric,P37_ABETZ_Eric,"23 Sep 15 - Canberra to Melbourne",2015-09-23,Canberra,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_12,ABETZ_Eric,P37_ABETZ_Eric,"23 Sep 15 - Melbourne to Hobart",2015-09-23,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_11,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_13,ABETZ_Eric,P37_ABETZ_Eric,"12 Oct 15 - Hobart to Melbourne",2015-10-12,Hobart,Melbourne,793.70,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_14,ABETZ_Eric,P37_ABETZ_Eric,"12 Oct 15 - Melbourne to Canberra",2015-10-12,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_7_13,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_15,ABETZ_Eric,P37_ABETZ_Eric,"15 Oct 15 - Canberra to Melbourne",2015-10-15,Canberra,Melbourne,793.70,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_16,ABETZ_Eric,P37_ABETZ_Eric,"15 Oct 15 - Melbourne to Hobart",2015-10-15,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_15,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_17,ABETZ_Eric,P37_ABETZ_Eric,"19 Oct 15 - Hobart to Melbourne",2015-10-19,Hobart,Melbourne,724.28,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_18,ABETZ_Eric,P37_ABETZ_Eric,"19 Oct 15 - Melbourne to Canberra",2015-10-19,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_7_17,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_19,ABETZ_Eric,P37_ABETZ_Eric,"20 Oct 15 - Canberra to Melbourne",2015-10-20,Canberra,Melbourne,780.47,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_20,ABETZ_Eric,P37_ABETZ_Eric,"20 Oct 15 - Melbourne to Hobart",2015-10-20,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_19,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_21,ABETZ_Eric,P37_ABETZ_Eric,"29 Oct 15 - Hobart to Melbourne",2015-10-29,Hobart,Melbourne,817.27,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_22,ABETZ_Eric,P37_ABETZ_Eric,"29 Oct 15 - Melbourne to Sydney",2015-10-29,Melbourne,Sydney,0.00,,,,P37_ABETZ_Eric_7_21,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_23,ABETZ_Eric,P37_ABETZ_Eric,"29 Oct 15 - Sydney to Melbourne",2015-10-29,Sydney,Melbourne,776.24,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_24,ABETZ_Eric,P37_ABETZ_Eric,"29 Oct 15 - Melbourne to Hobart",2015-10-29,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_23,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_25,ABETZ_Eric,P37_ABETZ_Eric,"8 Nov 15 - Hobart to Melbourne",2015-11-08,Hobart,Melbourne,326.36,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_26,ABETZ_Eric,P37_ABETZ_Eric,"9 Nov 15 - Melbourne to Canberra",2015-11-09,Melbourne,Canberra,580.63,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_27,ABETZ_Eric,P37_ABETZ_Eric,"12 Nov 15 - Canberra to Melbourne",2015-11-12,Canberra,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_28,ABETZ_Eric,P37_ABETZ_Eric,"12 Nov 15 - Melbourne to Hobart",2015-11-12,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_27,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_29,ABETZ_Eric,P37_ABETZ_Eric,"14 Nov 15 - Hobart to Sydney",2015-11-14,Hobart,Sydney,614.90,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_3,ABETZ_Eric,P37_ABETZ_Eric,"10 Sep 15 - Canberra to Melbourne",2015-09-10,Canberra,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_30,ABETZ_Eric,P37_ABETZ_Eric,"14 Nov 15 - Sydney to Melbourne",2015-11-14,Sydney,Melbourne,817.27,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_31,ABETZ_Eric,P37_ABETZ_Eric,"14 Nov 15 - Melbourne to Hobart",2015-11-14,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_30,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_32,ABETZ_Eric,P37_ABETZ_Eric,"16 Nov 15 - Hobart to Melbourne",2015-11-16,Hobart,Melbourne,473.71,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_33,ABETZ_Eric,P37_ABETZ_Eric,"17 Nov 15 - Melbourne to Hobart",2015-11-17,Melbourne,Hobart,286.36,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_34,ABETZ_Eric,P37_ABETZ_Eric,"24 Nov 15 - Hobart to Melbourne",2015-11-24,Hobart,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_35,ABETZ_Eric,P37_ABETZ_Eric,"24 Nov 15 - Melbourne to Canberra",2015-11-24,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_7_34,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_36,ABETZ_Eric,P37_ABETZ_Eric,"26 Nov 15 - Canberra to Melbourne",2015-11-26,Canberra,Melbourne,780.47,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_37,ABETZ_Eric,P37_ABETZ_Eric,"26 Nov 15 - Melbourne to Hobart",2015-11-26,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_36,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_38,ABETZ_Eric,P37_ABETZ_Eric,"30 Nov 15 - Hobart to Melbourne",2015-11-30,Hobart,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_39,ABETZ_Eric,P37_ABETZ_Eric,"30 Nov 15 - Melbourne to Canberra",2015-11-30,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_7_38,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_4,ABETZ_Eric,P37_ABETZ_Eric,"10 Sep 15 - Melbourne to Hobart",2015-09-10,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_3,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_40,ABETZ_Eric,P37_ABETZ_Eric,"3 Dec 15 - Canberra to Melbourne",2015-12-03,Canberra,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_5,ABETZ_Eric,P37_ABETZ_Eric,"13 Sep 15 - Hobart to Melbourne",2015-09-13,Hobart,Melbourne,765.89,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_6,ABETZ_Eric,P37_ABETZ_Eric,"13 Sep 15 - Melbourne to Canberra",2015-09-13,Melbourne,Canberra,0.00,,,,P37_ABETZ_Eric_7_5,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_7,ABETZ_Eric,P37_ABETZ_Eric,"17 Sep 15 - Canberra to Melbourne",2015-09-17,Canberra,Melbourne,1065.88,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_8,ABETZ_Eric,P37_ABETZ_Eric,"17 Sep 15 - Melbourne to Hobart",2015-09-17,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_7,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_7_9,ABETZ_Eric,P37_ABETZ_Eric,"22 Sep 15 - Hobart to Melbourne",2015-09-22,Hobart,Melbourne,706.77,,,,,P37_ABETZ_Eric.pdf,7
P37_ABETZ_Eric_8_3,ABETZ_Eric,P37_ABETZ_Eric,"3 Dec 15 - Melbourne to Hobart",2015-12-03,Melbourne,Hobart,0.00,,,,P37_ABETZ_Eric_7_40,P37_ABETZ_Eric.pdf,8
P37_ABETZ_Eric_8_4,ABETZ_Eric,P37_ABETZ_Eric,"7 Dec 15 - Hobart to Melbourne",2015-12-07,Hobart,Melbourne,776.24,,,,,P37_ABETZ_Eric.pdf,8
P37_ABETZ_Eric_8_5,ABETZ_Eric,P37_ABETZ_Eric,"7 Dec 15 - Melbourne to Sydney",2015-12-07,Melbourne,Sydney,0.00,,,,P37_ABETZ_Eric_8_4,P37_ABETZ_Eric.pdf,8
P37_ALBANESE_Anthony_20_3,ALBANESE_Anthony,P37_ALBANESE_Anthony,"14 Jun 15 - Melbourne to Canberra",2015-06-14,Melbourne,Canberra,619.87,,,,,P37_ALBANESE_Anthony.pdf,20
P37_ALBANESE_Anthony_20_4,ALBANESE_Anthony,P37_ALBANESE_Anthony,"21 Jun 15 - Melbourne to Canberra",2015-06-21,Melbourne,Canberra,555.18,,,,,P37_ALBANESE_Anthony.pdf,20
P37_ALBANESE_Anthony_20_5,ALBANESE_Anthony,P37_ALBANESE_Anthony,"25 Jun 15 - Canberra to Sydney",2015-06-25,Canberra,Sydney,463.36,,,,,P37_ALBANESE_Anthony.pdf,20
P37_ALBANESE_Anthony_20_6,ALBANESE_Anthony,P37_ALBANESE_Anthony,"26 Jun 15 - Sydney to Adelaide",2015-06-26,Sydney,Adelaide,869.87,,,,,P37_ALBANESE_Anthony.pdf,20
P37_ALBANESE_Anthony_20_7,ALBANESE_Anthony,P37_ALBANESE_Anthony,"26 Jun 15 - Adelaide to Sydney",2015-06-26,Adelaide,Sydney,869.87,,,,,P37_ALBANESE_Anthony.pdf,20
P37_ALBANESE_Anthony_6_10,ALBANESE_Anthony,P37_ALBANESE_Anthony,"3 Aug 15 - Sydney to Brisbane",2015-08-03,Sydney,Brisbane,719.27,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_11,ALBANESE_Anthony,P37_ALBANESE_Anthony,"4 Aug 15 - Brisbane to Sydney",2015-08-04,Brisbane,Sydney,719.27,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_12,ALBANESE_Anthony,P37_ALBANESE_Anthony,"6 Aug 15 - Sydney to Melbourne",2015-08-06,Sydney,Melbourne,718.57,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_13,ALBANESE_Anthony,P37_ALBANESE_Anthony,"9 Aug 15 - Melbourne to Sydney",2015-08-09,Melbourne,Sydney,718.57,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_14,ALBANESE_Anthony,P37_ALBANESE_Anthony,"9 Aug 15 - Sydney to Canberra",2015-08-09,Sydney,Canberra,562.53,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_15,ALBANESE_Anthony,P37_ALBANESE_Anthony,"13 Aug 15 - Canberra to Sydney",2015-08-13,Canberra,Sydney,495.17,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_16,ALBANESE_Anthony,P37_ALBANESE_Anthony,"24 Aug 15 - Sydney to Perth",2015-08-24,Sydney,Perth,1844.11,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_17,ALBANESE_Anthony,P37_ALBANESE_Anthony,"25 Aug 15 - Perth to Sydney",2015-08-25,Perth,Sydney,1844.11,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_18,ALBANESE_Anthony,P37_ALBANESE_Anthony,"2 Sep 15 - Sydney to Melbourne",2015-09-02,Sydney,Melbourne,719.29,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_19,ALBANESE_Anthony,P37_ALBANESE_Anthony,"3 Sep 15 - Melbourne to Sydney",2015-09-03,Melbourne,Sydney,719.29,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_20,ALBANESE_Anthony,P37_ALBANESE_Anthony,"6 Sep 15 - Sydney to Canberra",2015-09-06,Sydney,Canberra,322.18,,,,,P37_ALBANESE_Anthony.pdf,6
P37_ALBANESE_Anthony_6_21,ALBANESE_Anthony,P37_ALBANESE_Anthony,"10 Sep 15 - Canberra to Sydney",2015-09-10,Canberra,Sydney,562.53,,,,,P37_ALBANESE_Anthony.pdf,6
