entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P34_JONES_Ewen_10_8,JONES_Ewen,P34_JONES_Ewen,"Fuel 30 Jan to 22 Feb 14",Fuel,2014-01-30,2014-02-22,271.16,P34_JONES_Ewen.pdf,10
P34_JONES_Ewen_10_9,JONES_Ewen,P34_JONES_Ewen,"Lease 13 Feb to 12 Mar 14",Lease,2014-02-13,2014-03-12,1018.26,P34_JONES_Ewen.pdf,10
P34_JONES_Ewen_25_3,JONES_Ewen,P34_JONES_Ewen,"Fuel 8 Nov to 28 Nov 13",Fuel,2013-11-08,2013-11-28,229.30,P34_JONES_Ewen.pdf,25
P34_JONES_Ewen_25_4,JONES_Ewen,P34_JONES_Ewen,"Fuel 8 Dec 13 to 6 Jan 14",Fuel,2013-12-08,2014-01-06,383.22,P34_JONES_Ewen.pdf,25
P34_JONES_Stephen_19_3,JONES_Stephen,P34_JONES_Stephen,"Fuel 28 Nov to 24 Dec 13",Fuel,2013-11-28,2013-12-24,391.74,P34_JONES_Stephen.pdf,19
P34_JONES_Stephen_19_4,JONES_Stephen,P34_JONES_Stephen,"Lease 24 Dec 13 to 23 Jan 14",Lease,2013-12-24,2014-01-23,963.19,P34_JONES_Stephen.pdf,19
P34_JONES_Stephen_9_10,JONES_Stephen,P34_JONES_Stephen,"Lease 24 Apr to 23 May 14",Lease,2014-04-24,2014-05-23,963.19,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_11,JONES_Stephen,P34_JONES_Stephen,"Fuel 30 Apr to 18 May 14",Fuel,2014-04-30,2014-05-18,318.75,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_12,JONES_Stephen,P34_JONES_Stephen,"Lease 24 May to 23 Jun 14",Lease,2014-05-24,2014-06-23,963.19,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_3,JONES_Stephen,P34_JONES_Stephen,"Fuel 11 Jan to 28 Jan 14",Fuel,2014-01-11,2014-01-28,236.95,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_4,JONES_Stephen,P34_JONES_Stephen,"Lease 24 Jan to 23 Feb 14",Lease,2014-01-24,2014-02-23,963.19,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_5,JONES_Stephen,P34_JONES_Stephen,"Fuel 8 Feb to 19 Feb 14",Fuel,2014-02-08,2014-02-19,245.08,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_6,JONES_Stephen,P34_JONES_Stephen,"Lease 24 Feb to 23 Mar 14",Lease,2014-02-24,2014-03-23,963.19,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_7,JONES_Stephen,P34_JONES_Stephen,"Fuel 28 Feb to 27 Mar 14",Fuel,2014-02-28,2014-03-27,438.80,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_8,JONES_Stephen,P34_JONES_Stephen,"Lease 24 Mar to 23 Apr 14",Lease,2014-03-24,2014-04-23,963.19,P34_JONES_Stephen.pdf,9
P34_JONES_Stephen_9_9,JONES_Stephen,P34_JONES_Stephen,"Fuel 10 Apr to 24 Apr 14",Fuel,2014-04-10,2014-04-24,198.83,P34_JONES_Stephen.pdf,9
P34_JOYCE_Barnaby1_13_10,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Additional maintenance 31 Mar 14","Additional maintenance",2014-03-31,0000-00-00,590.91,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_11,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 Apr to 16 Apr 14",Lease,2014-04-01,2014-04-16,2030.02,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_12,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 6 Apr to 8 May 14",Fuel,2014-04-06,2014-05-08,1226.78,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_13,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 17 Apr to 30 Apr 14",Lease,2014-04-17,2014-04-30,1776.28,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_14,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 May to 16 May 14",Lease,2014-05-01,2014-05-16,1964.55,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_15,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 17 May to 31 May 14",Lease,2014-05-17,2014-05-31,931.14,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_16,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 26 May to 25 Jun 14",Lease,2014-05-26,2014-06-25,2845.65,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_17,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,1924.37,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_3,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,3806.31,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_4,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 9 Jan to 8 Feb 14",Fuel,2014-01-09,2014-02-08,1107.64,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_5,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,3806.31,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_6,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Infringement notice fee 3 Feb 14","Infringement notice fee",2014-02-03,0000-00-00,25.00,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_7,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 14 Feb to 14 Mar 14",Fuel,2014-02-14,2014-03-14,1117.25,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_8,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,3806.31,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_13_9,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 2 Mar to 11 Apr 14",Fuel,2014-03-02,2014-04-11,832.25,P34_JOYCE_Barnaby1.pdf,13
P34_JOYCE_Barnaby1_34_3,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 25 Oct to 27 Nov 13",Fuel,2013-10-25,2013-11-27,953.98,P34_JOYCE_Barnaby1.pdf,34
P34_JOYCE_Barnaby1_34_4,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Infringement notice fee 15 Nov 13","Infringement notice fee",2013-11-15,0000-00-00,25.00,P34_JOYCE_Barnaby1.pdf,34
P34_JOYCE_Barnaby1_34_5,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Reimb of infringement notice fee 15 Nov 13","Reimb of infringement notice fee",2013-11-15,0000-00-00,-25.00,P34_JOYCE_Barnaby1.pdf,34
P34_JOYCE_Barnaby1_34_6,JOYCE_Barnaby,P34_JOYCE_Barnaby1,"Fuel 4 Dec 13 to 6 Jan 14",Fuel,2013-12-04,2014-01-06,1391.14,P34_JOYCE_Barnaby1.pdf,34
P34_KATTER_Bob_10_10,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 Feb to 2 Mar 14","4WD Lease",2014-02-03,2014-03-02,1163.42,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_11,KATTER_Bob,P34_KATTER_Bob,"4WD Infringement notice fee 11 Feb 14","4WD Infringement notice fee",2014-02-11,0000-00-00,15.00,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_12,KATTER_Bob,P34_KATTER_Bob,"Fuel 20 Feb to 15 Mar 14",Fuel,2014-02-20,2014-03-15,124.25,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_13,KATTER_Bob,P34_KATTER_Bob,"Additional maintenance 21 Feb 14","Additional maintenance",2014-02-21,0000-00-00,352.56,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_14,KATTER_Bob,P34_KATTER_Bob,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_15,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 Mar to 2 Apr 14","4WD Lease",2014-03-03,2014-04-02,1163.42,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_16,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 6 Mar to 25 Mar 14","4WD Fuel",2014-03-06,2014-03-25,203.81,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_17,KATTER_Bob,P34_KATTER_Bob,"Fuel 14 Mar to 11 Apr 14",Fuel,2014-03-14,2014-04-11,259.48,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_18,KATTER_Bob,P34_KATTER_Bob,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_19,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 Apr to 2 May 14","4WD Lease",2014-04-03,2014-05-02,1163.42,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_20,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 6 Apr to 17 Apr 14","4WD Fuel",2014-04-06,2014-04-17,191.65,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_21,KATTER_Bob,P34_KATTER_Bob,"Fuel 22 Apr 14",Fuel,2014-04-22,0000-00-00,43.94,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_22,KATTER_Bob,P34_KATTER_Bob,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_23,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 May to 2 Jun 14","4WD Lease",2014-05-03,2014-06-02,1163.42,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_24,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 20 May to 27 May 14","4WD Fuel",2014-05-20,2014-05-27,165.39,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_25,KATTER_Bob,P34_KATTER_Bob,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_3,KATTER_Bob,P34_KATTER_Bob,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_4,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 Jan to 2 Feb 14","4WD Lease",2014-01-03,2014-02-02,1163.42,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_5,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 7 Jan to 27 Jan 14","4WD Fuel",2014-01-07,2014-01-27,203.58,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_6,KATTER_Bob,P34_KATTER_Bob,"Fuel 10 Jan to 29 Jan 14",Fuel,2014-01-10,2014-01-29,210.55,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_7,KATTER_Bob,P34_KATTER_Bob,"Reimb of 4WD infringement notice fee 18 Jan 14","Reimb of 4WD infringement notice fee",2014-01-18,0000-00-00,-15.00,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_8,KATTER_Bob,P34_KATTER_Bob,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,917.77,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_10_9,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 1 Feb to 26 Feb 14","4WD Fuel",2014-02-01,2014-02-26,543.18,P34_KATTER_Bob.pdf,10
P34_KATTER_Bob_31_3,KATTER_Bob,P34_KATTER_Bob,"Accident excess 22 Aug 13","Accident excess",2013-08-22,0000-00-00,120.00,P34_KATTER_Bob.pdf,31
P34_KATTER_Bob_31_4,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 25 Nov to 27 Dec 13","4WD Fuel",2013-11-25,2013-12-27,716.13,P34_KATTER_Bob.pdf,31
P34_KATTER_Bob_31_5,KATTER_Bob,P34_KATTER_Bob,"Fuel 29 Nov to 4 Dec 13",Fuel,2013-11-29,2013-12-04,74.10,P34_KATTER_Bob.pdf,31
P34_KATTER_Bob_31_6,KATTER_Bob,P34_KATTER_Bob,"4WD Lease 3 Dec 13 to 2 Jan 14","4WD Lease",2013-12-03,2014-01-02,1163.42,P34_KATTER_Bob.pdf,31
P34_KATTER_Bob_31_7,KATTER_Bob,P34_KATTER_Bob,"Fuel 11 Dec to 24 Dec 13",Fuel,2013-12-11,2013-12-24,132.18,P34_KATTER_Bob.pdf,31
P34_KATTER_Bob_31_8,KATTER_Bob,P34_KATTER_Bob,"4WD Fuel 22 Dec 13","4WD Fuel",2013-12-22,0000-00-00,45.49,P34_KATTER_Bob.pdf,31
P34_KING_Catherine_23_3,KING_Catherine,P34_KING_Catherine,"Fuel 30 Oct to 15 Dec 13",Fuel,2013-10-30,2013-12-15,454.56,P34_KING_Catherine.pdf,23
P34_KING_Catherine_23_4,KING_Catherine,P34_KING_Catherine,"Fuel 31 Oct 13",Fuel,2013-10-31,0000-00-00,0.36,P34_KING_Catherine.pdf,23
P34_KING_Catherine_23_5,KING_Catherine,P34_KING_Catherine,"Fuel 30 Nov 13 to 5 Jan 14",Fuel,2013-11-30,2014-01-05,441.68,P34_KING_Catherine.pdf,23
P34_KING_Catherine_23_6,KING_Catherine,P34_KING_Catherine,"Installation cradle 18 Dec 13","Installation cradle",2013-12-18,0000-00-00,370.00,P34_KING_Catherine.pdf,23
P34_KING_Catherine_23_7,KING_Catherine,P34_KING_Catherine,"Cradle 18 Dec 13",Cradle,2013-12-18,0000-00-00,218.18,P34_KING_Catherine.pdf,23
P34_KING_Catherine_23_8,KING_Catherine,P34_KING_Catherine,"Charge lead 18 Dec 13","Charge lead",2013-12-18,0000-00-00,31.82,P34_KING_Catherine.pdf,23
P34_KING_Catherine_8_10,KING_Catherine,P34_KING_Catherine,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_11,KING_Catherine,P34_KING_Catherine,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,1189.46,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_12,KING_Catherine,P34_KING_Catherine,"Fuel 15 Mar to 7 Apr 14",Fuel,2014-03-15,2014-04-07,159.25,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_13,KING_Catherine,P34_KING_Catherine,"Fuel 28 Mar 14",Fuel,2014-03-28,0000-00-00,90.15,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_14,KING_Catherine,P34_KING_Catherine,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_15,KING_Catherine,P34_KING_Catherine,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,1189.46,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_16,KING_Catherine,P34_KING_Catherine,"Infringement notice fee 11 Apr 14","Infringement notice fee",2014-04-11,0000-00-00,25.00,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_17,KING_Catherine,P34_KING_Catherine,"Reimb of infringement notice fee 11 Apr 14","Reimb of infringement notice fee",2014-04-11,0000-00-00,-25.00,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_18,KING_Catherine,P34_KING_Catherine,"Fuel 21 Apr 14",Fuel,2014-04-21,0000-00-00,89.42,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_19,KING_Catherine,P34_KING_Catherine,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_20,KING_Catherine,P34_KING_Catherine,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1189.46,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_21,KING_Catherine,P34_KING_Catherine,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_22,KING_Catherine,P34_KING_Catherine,"Lease 1 Jul to 31 Jul 14",Lease,2014-07-01,2014-07-31,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_3,KING_Catherine,P34_KING_Catherine,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_4,KING_Catherine,P34_KING_Catherine,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,1189.46,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_5,KING_Catherine,P34_KING_Catherine,"Fuel 6 Jan 14",Fuel,2014-01-06,0000-00-00,79.96,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_6,KING_Catherine,P34_KING_Catherine,"Fuel 8 Jan to 7 Feb 14",Fuel,2014-01-08,2014-02-07,435.99,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_7,KING_Catherine,P34_KING_Catherine,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,882.54,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_8,KING_Catherine,P34_KING_Catherine,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,1189.46,P34_KING_Catherine.pdf,8
P34_KING_Catherine_8_9,KING_Catherine,P34_KING_Catherine,"Fuel 17 Feb to 15 Mar 14",Fuel,2014-02-17,2014-03-15,219.51,P34_KING_Catherine.pdf,8
P34_KROGER_Helen_23_10,KROGER_Helen,P34_KROGER_Helen,"Installation cradle 30 Dec 13","Installation cradle",2013-12-30,0000-00-00,130.00,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_11,KROGER_Helen,P34_KROGER_Helen,"Cradle 30 Dec 13",Cradle,2013-12-30,0000-00-00,218.18,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_3,KROGER_Helen,P34_KROGER_Helen,"Reimb of infringement notice fee 26 Aug 13","Reimb of infringement notice fee",2013-08-26,0000-00-00,-25.00,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_4,KROGER_Helen,P34_KROGER_Helen,"Fuel 29 Nov to 15 Dec 13",Fuel,2013-11-29,2013-12-15,150.39,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_5,KROGER_Helen,P34_KROGER_Helen,"Loan car costs 2 Dec 13","Loan car costs",2013-12-02,0000-00-00,19.91,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_6,KROGER_Helen,P34_KROGER_Helen,"Fuel 6 Dec 13",Fuel,2013-12-06,0000-00-00,71.82,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_7,KROGER_Helen,P34_KROGER_Helen,"Fuel 22 Dec 13 to 7 Jan 14",Fuel,2013-12-22,2014-01-07,178.38,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_8,KROGER_Helen,P34_KROGER_Helen,"Additional maintenance 27 Dec 14","Additional maintenance",2014-12-27,0000-00-00,352.56,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_23_9,KROGER_Helen,P34_KROGER_Helen,"Charge lead 30 Dec 13","Charge lead",2013-12-30,0000-00-00,31.82,P34_KROGER_Helen.pdf,23
P34_KROGER_Helen_9_10,KROGER_Helen,P34_KROGER_Helen,"ACT B Class parking permit 13 Feb 14","ACT B Class parking permit",2014-02-13,0000-00-00,42.00,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_11,KROGER_Helen,P34_KROGER_Helen,"Fuel 15 Feb to 10 Mar 14",Fuel,2014-02-15,2014-03-10,327.73,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_12,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_13,KROGER_Helen,P34_KROGER_Helen,"Lease adj 1 Mar to 31 Mar 14","Lease adj",2014-03-01,2014-03-31,97.23,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_14,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,971.39,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_15,KROGER_Helen,P34_KROGER_Helen,"Accident excess 8 Mar 14","Accident excess",2014-03-08,0000-00-00,500.00,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_16,KROGER_Helen,P34_KROGER_Helen,"Fuel 16 Mar 14",Fuel,2014-03-16,0000-00-00,71.55,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_17,KROGER_Helen,P34_KROGER_Helen,"Fuel 29 Mar to 31 Mar 14",Fuel,2014-03-29,2014-03-31,77.23,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_18,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Apr to 30 14",Lease,2017-04-01,0000-00-00,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_19,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,1068.62,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_20,KROGER_Helen,P34_KROGER_Helen,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_21,KROGER_Helen,P34_KROGER_Helen,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1068.62,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_22,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_23,KROGER_Helen,P34_KROGER_Helen,"Fuel 4 Jun 14",Fuel,2014-06-04,0000-00-00,87.72,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_3,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_4,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,971.39,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_5,KROGER_Helen,P34_KROGER_Helen,"Fuel 17 Jan to 31 Jan 14",Fuel,2014-01-17,2014-01-31,167.82,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_6,KROGER_Helen,P34_KROGER_Helen,"Accident excess 30 Jan 14","Accident excess",2014-01-30,0000-00-00,500.00,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_7,KROGER_Helen,P34_KROGER_Helen,"Fuel 31 Jan 14",Fuel,2014-01-31,0000-00-00,48.38,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_8,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,977.14,P34_KROGER_Helen.pdf,9
P34_KROGER_Helen_9_9,KROGER_Helen,P34_KROGER_Helen,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,971.39,P34_KROGER_Helen.pdf,9
P34_LANDRY_Michelle_22_3,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 3 Nov to 29 Nov 13",Fuel,2013-11-03,2013-11-29,496.35,P34_LANDRY_Michelle.pdf,22
P34_LANDRY_Michelle_22_4,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 1 Dec 13 to 3 Jan 14",Fuel,2013-12-01,2014-01-03,352.92,P34_LANDRY_Michelle.pdf,22
P34_LANDRY_Michelle_22_5,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 31 Dec 13 to 30 Jan 14",Fuel,2013-12-31,2014-01-30,452.87,P34_LANDRY_Michelle.pdf,22
P34_LANDRY_Michelle_9_10,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 13 Apr to 28 Apr 14",Fuel,2014-04-13,2014-04-28,254.54,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_11,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1338.26,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_12,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,1338.26,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_3,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,953.06,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_4,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,953.06,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_5,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 2 Feb to 15 Mar 14",Fuel,2014-02-02,2014-03-15,490.25,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_6,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 Mar to 31 Mar 14",Lease,2014-03-01,2014-03-31,953.06,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_7,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease adj 1 Mar to 31 Mar 14","Lease adj",2014-03-01,2014-03-31,385.20,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_8,LANDRY_Michelle,P34_LANDRY_Michelle,"Lease 1 Apr to 30 Apr 14",Lease,2014-04-01,2014-04-30,1338.26,P34_LANDRY_Michelle.pdf,9
P34_LANDRY_Michelle_9_9,LANDRY_Michelle,P34_LANDRY_Michelle,"Fuel 5 Apr to 7 Apr 14",Fuel,2014-04-05,2014-04-07,94.43,P34_LANDRY_Michelle.pdf,9
P34_LAUNDY_Craig_16_3,LAUNDY_Craig,P34_LAUNDY_Craig,"Fuel 30 Nov to 7 Dec 13",Fuel,2013-11-30,2013-12-07,90.27,P34_LAUNDY_Craig.pdf,16
P34_LAUNDY_Craig_7_10,LAUNDY_Craig,P34_LAUNDY_Craig,"Lease 1 May to 31 May 14",Lease,2014-05-01,2014-05-31,1360.51,P34_LAUNDY_Craig.pdf,7
P34_LAUNDY_Craig_7_11,LAUNDY_Craig,P34_LAUNDY_Craig,"Lease 1 Jun to 30 Jun 14",Lease,2014-06-01,2014-06-30,1360.51,P34_LAUNDY_Craig.pdf,7
P34_LAUNDY_Craig_7_3,LAUNDY_Craig,P34_LAUNDY_Craig,"Lease 1 Jan to 31 Jan 14",Lease,2014-01-01,2014-01-31,1360.51,P34_LAUNDY_Craig.pdf,7
P34_LAUNDY_Craig_7_4,LAUNDY_Craig,P34_LAUNDY_Craig,"Lease 1 Feb to 28 Feb 14",Lease,2014-02-01,2014-02-28,1360.51,P34_LAUNDY_Craig.pdf,7
